rank,CpG_index,importance,importance_scaled
3010,252599,169.9869,1.557943e-05
3011,521603,169.981,1.557889e-05
3012,803762,169.9798,1.557878e-05
3013,231249,169.9775,1.557857e-05
3014,409068,169.9735,1.557821e-05
3015,278138,169.9717,1.557804e-05
3016,662152,169.962,1.557715e-05
3017,302174,169.9615,1.557711e-05
3018,678559,169.948,1.557587e-05
3019,636332,169.9248,1.557374e-05
3020,293236,169.8982,1.55713e-05
3021,581206,169.8899,1.557054e-05
3022,406042,169.8844,1.557004e-05
3023,747268,169.8754,1.556922e-05
3024,760504,169.8702,1.556874e-05
3025,535764,169.868,1.556854e-05
3026,141042,169.8645,1.556822e-05
3027,705721,169.8549,1.556734e-05
3028,493565,169.8431,1.556625e-05
3029,765988,169.8112,1.556332e-05
3030,694393,169.8101,1.556323e-05
3031,204868,169.8034,1.556262e-05
3032,219702,169.7703,1.555958e-05
3033,305257,169.7555,1.555823e-05
3034,499495,169.7548,1.555816e-05
3035,746181,169.7545,1.555813e-05
3036,246894,169.7544,1.555812e-05
3037,408085,169.7485,1.555758e-05
3038,467145,169.7286,1.555576e-05
3039,203698,169.7269,1.55556e-05
3040,578738,169.7218,1.555514e-05
3041,415372,169.6838,1.555166e-05
3042,7960,169.6798,1.555128e-05
3043,338547,169.6557,1.554908e-05
3044,422551,169.6485,1.554842e-05
3045,116253,169.6461,1.55482e-05
3046,233762,169.6452,1.554812e-05
3047,479467,169.645,1.554809e-05
3048,282790,169.6385,1.55475e-05
3049,191634,169.6319,1.55469e-05
3050,184391,169.6208,1.554588e-05
3051,62480,169.5943,1.554345e-05
3052,78093,169.5887,1.554293e-05
3053,644753,169.5877,1.554285e-05
3054,566831,169.5795,1.554209e-05
3055,758541,169.5773,1.554189e-05
3056,142181,169.5675,1.554099e-05
3057,540206,169.5611,1.554041e-05
3058,7243,169.5596,1.554027e-05
3059,268481,169.5537,1.553973e-05
3060,534075,169.5532,1.553968e-05
3061,290999,169.5512,1.55395e-05
3062,546948,169.5391,1.553839e-05
3063,463307,169.5236,1.553697e-05
3064,668853,169.521,1.553673e-05
3065,327596,169.5198,1.553663e-05
3066,771652,169.5185,1.553651e-05
3067,247911,169.5182,1.553648e-05
3068,348479,169.5151,1.553619e-05
3069,554192,169.4996,1.553477e-05
3070,176699,169.4975,1.553458e-05
3071,684278,169.4812,1.553309e-05
3072,823465,169.4806,1.553303e-05
3073,618346,169.4582,1.553098e-05
3074,397462,169.4427,1.552956e-05
3075,756098,169.4422,1.552951e-05
3076,472483,169.4409,1.552939e-05
3077,203657,169.4284,1.552825e-05
3078,40663,169.4253,1.552796e-05
3079,829451,169.4214,1.55276e-05
3080,362670,169.4176,1.552725e-05
3081,862611,169.4001,1.552565e-05
3082,179294,169.3855,1.552431e-05
3083,632667,169.3802,1.552382e-05
3084,462545,169.38,1.552381e-05
3085,41294,169.377,1.552354e-05
3086,384542,169.3627,1.552222e-05
3087,152363,169.3508,1.552113e-05
3088,580644,169.3446,1.552056e-05
3089,463147,169.3443,1.552054e-05
3090,623046,169.3409,1.552023e-05
3091,103726,169.3357,1.551975e-05
3092,192632,169.3323,1.551944e-05
3093,482572,169.3284,1.551908e-05
3094,834999,169.3127,1.551764e-05
3095,349391,169.3111,1.551749e-05
3096,369459,169.3066,1.551708e-05
3097,775041,169.2989,1.551638e-05
3098,615006,169.2973,1.551623e-05
3099,302936,169.2789,1.551454e-05
3100,747959,169.2634,1.551312e-05
3101,496041,169.2592,1.551274e-05
3102,90718,169.2571,1.551254e-05
3103,600008,169.2498,1.551188e-05
3104,255916,169.2442,1.551136e-05
3105,441010,169.2416,1.551113e-05
3106,434633,169.2356,1.551057e-05
3107,649837,169.2267,1.550976e-05
3108,232310,169.218,1.550896e-05
3109,178622,169.2118,1.550839e-05
3110,462492,169.202,1.550749e-05
3111,390609,169.2009,1.550739e-05
3112,723696,169.1897,1.550637e-05
3113,362014,169.1868,1.55061e-05
3114,609553,169.1507,1.550279e-05
3115,410304,169.1483,1.550257e-05
3116,421633,169.1433,1.550212e-05
3117,756166,169.1378,1.550161e-05
3118,643352,169.1255,1.550048e-05
3119,566867,169.1237,1.550031e-05
3120,758848,169.122,1.550017e-05
3121,670848,169.1151,1.549953e-05
3122,799957,169.1077,1.549885e-05
3123,166036,169.1067,1.549876e-05
3124,534146,169.1028,1.54984e-05
3125,433590,169.099,1.549806e-05
3126,403116,169.0988,1.549804e-05
3127,7286,169.0921,1.549742e-05
3128,358253,169.0911,1.549733e-05
3129,158395,169.0831,1.54966e-05
3130,578600,169.0813,1.549643e-05
3131,341933,169.0738,1.549574e-05
3132,168856,169.0723,1.549561e-05
3133,631768,169.061,1.549457e-05
3134,325750,169.0505,1.549361e-05
3135,538440,169.0455,1.549315e-05
3136,678440,169.0193,1.549075e-05
3137,190650,169.019,1.549072e-05
3138,472570,169.0168,1.549052e-05
3139,274910,169.0054,1.548948e-05
3140,577074,169.0028,1.548924e-05
3141,515748,168.9808,1.548722e-05
3142,511857,168.9788,1.548704e-05
3143,281938,168.9711,1.548634e-05
3144,785075,168.9689,1.548613e-05
3145,727001,168.9483,1.548424e-05
3146,244145,168.948,1.548421e-05
3147,193024,168.9394,1.548343e-05
3148,55094,168.9383,1.548333e-05
3149,547561,168.9273,1.548232e-05
3150,256353,168.9211,1.548175e-05
3151,389663,168.9074,1.548049e-05
3152,254662,168.8868,1.54786e-05
3153,203126,168.8782,1.547782e-05
3154,855554,168.8756,1.547758e-05
3155,356464,168.87,1.547706e-05
3156,488215,168.8487,1.547512e-05
3157,690213,168.8424,1.547454e-05
3158,206689,168.8337,1.547374e-05
3159,265855,168.8309,1.547349e-05
3160,558863,168.8205,1.547253e-05
3161,613331,168.8147,1.5472e-05
3162,560704,168.802,1.547083e-05
3163,595435,168.7969,1.547036e-05
3164,775880,168.7947,1.547017e-05
3165,11705,168.784,1.546919e-05
3166,414971,168.7771,1.546855e-05
3167,158260,168.7753,1.546839e-05
3168,462765,168.772,1.546808e-05
3169,444473,168.7683,1.546775e-05
3170,625628,168.7581,1.546681e-05
3171,331064,168.7375,1.546492e-05
3172,839209,168.7282,1.546407e-05
3173,158058,168.7209,1.54634e-05
3174,4472,168.7187,1.54632e-05
3175,305955,168.7094,1.546235e-05
3176,419735,168.7033,1.546179e-05
3177,6640,168.6983,1.546133e-05
3178,653785,168.6894,1.546052e-05
3179,535964,168.6699,1.545873e-05
3180,666479,168.6692,1.545866e-05
3181,505508,168.656,1.545745e-05
3182,707626,168.6466,1.545659e-05
3183,192666,168.6454,1.545648e-05
3184,428600,168.641,1.545608e-05
3185,243860,168.6405,1.545604e-05
3186,748431,168.6384,1.545584e-05
3187,847136,168.6221,1.545435e-05
3188,526757,168.6096,1.54532e-05
3189,446330,168.6086,1.545311e-05
3190,453492,168.6053,1.545281e-05
3191,181062,168.6039,1.545268e-05
3192,729445,168.6005,1.545237e-05
3193,736816,168.6001,1.545233e-05
3194,828168,168.587,1.545113e-05
3195,677559,168.554,1.54481e-05
3196,392994,168.5526,1.544798e-05
3197,265203,168.5223,1.54452e-05
3198,696045,168.4962,1.544281e-05
3199,477798,168.479,1.544124e-05
3200,143636,168.4645,1.54399e-05
3201,327896,168.4629,1.543976e-05
3202,439382,168.4627,1.543974e-05
3203,118259,168.4551,1.543904e-05
3204,151204,168.4515,1.543871e-05
3205,207712,168.4356,1.543725e-05
3206,507083,168.4255,1.543633e-05
3207,807234,168.4104,1.543494e-05
3208,507950,168.3969,1.543371e-05
3209,758801,168.3954,1.543357e-05
3210,447826,168.3905,1.543312e-05
3211,165102,168.3701,1.543125e-05
3212,392962,168.37,1.543124e-05
3213,416720,168.3629,1.543059e-05
3214,561638,168.3621,1.543052e-05
3215,679216,168.36,1.543032e-05
3216,353253,168.3599,1.543032e-05
3217,854246,168.3534,1.542972e-05
3218,456187,168.3533,1.542971e-05
3219,676784,168.3519,1.542959e-05
3220,684075,168.3367,1.542819e-05
3221,553502,168.3347,1.542801e-05
3222,586499,168.3298,1.542756e-05
3223,421158,168.3284,1.542743e-05
3224,380144,168.3283,1.542742e-05
3225,774021,168.3255,1.542717e-05
3226,51385,168.3046,1.542525e-05
3227,212228,168.3011,1.542493e-05
3228,337475,168.301,1.542492e-05
3229,691021,168.2995,1.542478e-05
3230,285279,168.2985,1.542468e-05
3231,242405,168.2966,1.542451e-05
3232,416210,168.2749,1.542252e-05
3233,222518,168.2641,1.542154e-05
3234,284997,168.2628,1.542141e-05
3235,819562,168.2625,1.542139e-05
3236,811628,168.2512,1.542035e-05
3237,228850,168.2443,1.541972e-05
3238,798470,168.22,1.54175e-05
3239,674908,168.2126,1.541682e-05
3240,411469,168.2085,1.541644e-05
3241,366837,168.1988,1.541555e-05
3242,165418,168.187,1.541447e-05
3243,801819,168.1833,1.541413e-05
3244,584979,168.1754,1.54134e-05
3245,52954,168.1714,1.541304e-05
3246,802322,168.1666,1.54126e-05
3247,640762,168.1658,1.541253e-05
3248,335212,168.1626,1.541223e-05
3249,374017,168.1495,1.541103e-05
3250,357273,168.1471,1.541081e-05
3251,249213,168.1461,1.541072e-05
3252,247003,168.1399,1.541015e-05
3253,671650,168.1358,1.540977e-05
3254,492656,168.1313,1.540936e-05
3255,422130,168.1065,1.540709e-05
3256,579487,168.1025,1.540672e-05
3257,329661,168.0847,1.540509e-05
3258,317360,168.08,1.540466e-05
3259,272522,168.0791,1.540458e-05
3260,278514,168.0771,1.54044e-05
3261,3689,168.0748,1.540419e-05
3262,485905,168.0637,1.540317e-05
3263,554237,168.0608,1.54029e-05
3264,772230,168.0541,1.540229e-05
3265,371615,168.0294,1.540003e-05
3266,161822,168.0243,1.539956e-05
3267,164974,168.0161,1.539881e-05
3268,836676,168.0081,1.539807e-05
3269,524177,167.9962,1.539698e-05
3270,112811,167.9843,1.539589e-05
3271,222115,167.9809,1.539558e-05
3272,445747,167.9797,1.539547e-05
3273,759238,167.9692,1.539451e-05
3274,716350,167.9584,1.539352e-05
3275,184933,167.9447,1.539226e-05
3276,740053,167.9425,1.539206e-05
3277,325059,167.9421,1.539202e-05
3278,467976,167.9169,1.538971e-05
3279,159955,167.8987,1.538805e-05
3280,268840,167.8927,1.53875e-05
3281,563616,167.8918,1.538742e-05
3282,585221,167.8811,1.538643e-05
3283,452651,167.881,1.538642e-05
3284,626837,167.8779,1.538614e-05
3285,173407,167.8777,1.538613e-05
3286,855014,167.8749,1.538587e-05
3287,644015,167.8726,1.538565e-05
3288,147264,167.867,1.538514e-05
3289,457206,167.8572,1.538424e-05
3290,360513,167.8418,1.538284e-05
3291,863426,167.8375,1.538243e-05
3292,629586,167.8341,1.538213e-05
3293,145646,167.8197,1.538081e-05
3294,462671,167.8185,1.538069e-05
3295,432528,167.8179,1.538064e-05
3296,770562,167.8088,1.53798e-05
3297,744283,167.8031,1.537928e-05
3298,845947,167.7991,1.537892e-05
3299,484081,167.7818,1.537733e-05
3300,742459,167.779,1.537707e-05
3301,463164,167.772,1.537644e-05
3302,678224,167.769,1.537616e-05
3303,79442,167.7567,1.537503e-05
3304,628227,167.7415,1.537364e-05
3305,518334,167.7274,1.537235e-05
3306,847299,167.7257,1.537219e-05
3307,552222,167.7126,1.537099e-05
3308,276786,167.7112,1.537087e-05
3309,252968,167.6989,1.536973e-05
3310,324781,167.697,1.536956e-05
3311,653072,167.6965,1.536952e-05
3312,448428,167.6952,1.53694e-05
3313,547233,167.669,1.5367e-05
3314,93217,167.6628,1.536642e-05
3315,166179,167.6581,1.536599e-05
3316,767347,167.6534,1.536557e-05
3317,670779,167.6481,1.536508e-05
3318,423923,167.6465,1.536493e-05
3319,200795,167.6346,1.536384e-05
3320,319637,167.6334,1.536374e-05
3321,738516,167.6159,1.536213e-05
3322,30320,167.6122,1.536179e-05
3323,240457,167.6093,1.536153e-05
3324,52663,167.6078,1.536139e-05
3325,246186,167.5964,1.536034e-05
3326,371758,167.595,1.536021e-05
3327,795661,167.5833,1.535914e-05
3328,384716,167.5755,1.535842e-05
3329,340208,167.5495,1.535604e-05
3330,496901,167.5434,1.535549e-05
3331,146170,167.5394,1.535512e-05
3332,713331,167.5353,1.535474e-05
3333,149232,167.5311,1.535436e-05
3334,79772,167.5108,1.53525e-05
3335,51307,167.5068,1.535213e-05
3336,690834,167.5059,1.535205e-05
3337,830499,167.5006,1.535156e-05
3338,747230,167.5002,1.535152e-05
3339,206456,167.4946,1.535101e-05
3340,7314,167.4891,1.53505e-05
3341,821500,167.4653,1.534833e-05
3342,231095,167.4593,1.534778e-05
3343,817241,167.455,1.534738e-05
3344,574491,167.4508,1.5347e-05
3345,651760,167.4436,1.534634e-05
3346,675308,167.4435,1.534633e-05
3347,634229,167.4368,1.534571e-05
3348,30321,167.433,1.534537e-05
3349,194064,167.4304,1.534513e-05
3350,215762,167.422,1.534436e-05
3351,714449,167.3953,1.534191e-05
3352,861729,167.3836,1.534083e-05
3353,180982,167.3759,1.534013e-05
3354,693758,167.3695,1.533954e-05
3355,194998,167.3645,1.533908e-05
3356,807935,167.3499,1.533775e-05
3357,346222,167.3417,1.5337e-05
3358,726852,167.338,1.533666e-05
3359,854886,167.3317,1.533608e-05
3360,673296,167.3276,1.53357e-05
3361,461731,167.3258,1.533554e-05
3362,370846,167.321,1.53351e-05
3363,194375,167.3189,1.533491e-05
3364,568254,167.3173,1.533476e-05
3365,318729,167.3159,1.533464e-05
3366,112909,167.3127,1.533434e-05
3367,768845,167.3089,1.533399e-05
3368,777592,167.2951,1.533272e-05
3369,829385,167.294,1.533262e-05
3370,583394,167.2874,1.533202e-05
3371,150701,167.2859,1.533189e-05
3372,134730,167.2859,1.533189e-05
3373,49802,167.2718,1.533059e-05
3374,625433,167.2694,1.533037e-05
3375,140611,167.269,1.533034e-05
3376,528521,167.2618,1.532968e-05
3377,339281,167.2408,1.532775e-05
3378,784198,167.2391,1.53276e-05
3379,250623,167.2343,1.532716e-05
3380,525210,167.2115,1.532507e-05
3381,788207,167.2071,1.532466e-05
3382,673689,167.2017,1.532417e-05
3383,515476,167.2017,1.532417e-05
3384,804090,167.1998,1.532399e-05
3385,674106,167.195,1.532355e-05
3386,810962,167.1901,1.532311e-05
3387,836704,167.1877,1.532288e-05
3388,824931,167.1817,1.532233e-05
3389,498174,167.1797,1.532215e-05
3390,181044,167.1794,1.532212e-05
3391,730687,167.179,1.532209e-05
3392,850421,167.1739,1.532162e-05
3393,707404,167.1718,1.532142e-05
3394,418830,167.1703,1.532128e-05
3395,630952,167.1691,1.532118e-05
3396,573917,167.1653,1.532083e-05
3397,521329,167.1645,1.532076e-05
3398,663240,167.1548,1.531987e-05
3399,289038,167.1533,1.531973e-05
3400,694925,167.1474,1.531919e-05
3401,554026,167.1424,1.531873e-05
3402,656351,167.1399,1.53185e-05
3403,491912,167.138,1.531832e-05
3404,623228,167.131,1.531769e-05
3405,516589,167.1284,1.531745e-05
3406,692770,167.1156,1.531627e-05
3407,179984,167.1144,1.531616e-05
3408,827561,167.1133,1.531606e-05
3409,219198,167.1041,1.531522e-05
3410,320820,167.1035,1.531517e-05
3411,672207,167.0939,1.531428e-05
3412,299081,167.0931,1.531421e-05
3413,82543,167.0703,1.531213e-05
3414,669332,167.0505,1.531031e-05
3415,722710,167.0494,1.531021e-05
3416,121941,167.046,1.53099e-05
3417,230209,167.0354,1.530892e-05
3418,168883,167.0181,1.530734e-05
3419,321345,167.0099,1.530659e-05
3420,699374,167.0057,1.53062e-05
3421,746530,167.0037,1.530602e-05
3422,512661,166.9951,1.530523e-05
3423,526116,166.9895,1.530472e-05
3424,810431,166.9863,1.530443e-05
3425,598953,166.9814,1.530398e-05
3426,354893,166.9748,1.530337e-05
3427,838700,166.9701,1.530294e-05
3428,637332,166.9594,1.530196e-05
3429,151151,166.9557,1.530162e-05
3430,802402,166.9491,1.530102e-05
3431,139318,166.9331,1.529955e-05
3432,103695,166.9218,1.529851e-05
3433,587987,166.9209,1.529843e-05
3434,415856,166.91,1.529743e-05
3435,373947,166.9016,1.529667e-05
3436,459950,166.8975,1.529629e-05
3437,165432,166.8938,1.529595e-05
3438,41384,166.8926,1.529584e-05
3439,288831,166.8737,1.52941e-05
3440,427479,166.8606,1.52929e-05
3441,745306,166.8523,1.529214e-05
3442,455924,166.8491,1.529185e-05
3443,679992,166.8331,1.529038e-05
3444,595182,166.8325,1.529033e-05
3445,98214,166.8092,1.52882e-05
3446,543893,166.795,1.528689e-05
3447,591376,166.7889,1.528633e-05
3448,161791,166.7722,1.528481e-05
3449,805407,166.7699,1.528459e-05
3450,14597,166.7669,1.528431e-05
3451,644405,166.7598,1.528366e-05
3452,834889,166.7518,1.528293e-05
3453,718108,166.7474,1.528253e-05
3454,189150,166.7403,1.528188e-05
3455,439124,166.7332,1.528123e-05
3456,747995,166.7212,1.528012e-05
3457,288059,166.7205,1.528006e-05
3458,734380,166.716,1.527965e-05
3459,424062,166.7136,1.527943e-05
3460,623836,166.7111,1.52792e-05
3461,325120,166.6985,1.527804e-05
3462,240751,166.6966,1.527787e-05
3463,634197,166.6682,1.527527e-05
3464,251055,166.6628,1.527478e-05
3465,814996,166.6594,1.527446e-05
3466,275474,166.6589,1.527441e-05
3467,468534,166.6574,1.527428e-05
3468,618690,166.6495,1.527355e-05
3469,783993,166.6487,1.527348e-05
3470,604823,166.6438,1.527304e-05
3471,77020,166.635,1.527223e-05
3472,360579,166.6171,1.527059e-05
3473,164215,166.616,1.527049e-05
3474,310032,166.6094,1.526988e-05
3475,708566,166.6074,1.526969e-05
3476,353919,166.6026,1.526926e-05
3477,227896,166.5976,1.52688e-05
3478,43276,166.5914,1.526824e-05
3479,800476,166.5744,1.526668e-05
3480,334858,166.5653,1.526584e-05
3481,184932,166.5598,1.526533e-05
3482,269378,166.5477,1.526422e-05
3483,554667,166.5437,1.526386e-05
3484,374049,166.5227,1.526193e-05
3485,807288,166.5203,1.526172e-05
3486,39702,166.4971,1.525959e-05
3487,296108,166.4952,1.525941e-05
3488,448400,166.4868,1.525865e-05
3489,413828,166.4821,1.525821e-05
3490,304980,166.4799,1.525801e-05
3491,718585,166.4628,1.525645e-05
3492,548059,166.4619,1.525636e-05
3493,405121,166.4558,1.52558e-05
3494,782885,166.4462,1.525493e-05
3495,64848,166.4221,1.525272e-05
3496,291934,166.3931,1.525006e-05
3497,535677,166.3825,1.524908e-05
3498,325489,166.373,1.524821e-05
3499,239512,166.3683,1.524779e-05
3500,669812,166.3656,1.524753e-05
3501,422132,166.3584,1.524687e-05
3502,662872,166.3471,1.524584e-05
3503,270724,166.3442,1.524558e-05
3504,112220,166.3374,1.524495e-05
3505,123198,166.3286,1.524414e-05
3506,286867,166.3109,1.524252e-05
3507,426644,166.31,1.524244e-05
3508,34625,166.3067,1.524214e-05
3509,788313,166.2905,1.524066e-05
3510,75595,166.281,1.523979e-05
3511,135957,166.2789,1.523959e-05
3512,661002,166.2737,1.523911e-05
3513,265195,166.2661,1.523841e-05
3514,597008,166.2617,1.523802e-05
3515,162976,166.2598,1.523784e-05
3516,665276,166.2481,1.523677e-05
3517,73303,166.237,1.523575e-05
3518,765925,166.2268,1.523482e-05
3519,756730,166.2125,1.523351e-05
3520,841891,166.2121,1.523347e-05
3521,339176,166.2083,1.523312e-05
3522,366502,166.2045,1.523277e-05
3523,559675,166.1978,1.523216e-05
3524,435871,166.1929,1.523171e-05
3525,726418,166.1927,1.523169e-05
3526,608393,166.1875,1.523121e-05
3527,269971,166.1844,1.523093e-05
3528,478481,166.1842,1.523091e-05
3529,800103,166.1817,1.523069e-05
3530,538533,166.1785,1.523039e-05
3531,132579,166.165,1.522915e-05
3532,61297,166.164,1.522906e-05
3533,635941,166.1602,1.522872e-05
3534,297370,166.1592,1.522862e-05
3535,475178,166.1576,1.522847e-05
3536,473257,166.153,1.522805e-05
3537,292059,166.152,1.522796e-05
3538,609571,166.137,1.522658e-05
3539,669218,166.1357,1.522647e-05
3540,648590,166.1269,1.522566e-05
3541,451840,166.1107,1.522417e-05
3542,542364,166.102,1.522338e-05
3543,776925,166.0945,1.522269e-05
3544,460138,166.0941,1.522265e-05
3545,650535,166.0911,1.522238e-05
3546,144098,166.09,1.522228e-05
3547,634738,166.0849,1.522181e-05
3548,122449,166.0734,1.522076e-05
3549,186905,166.0717,1.52206e-05
3550,75309,166.0674,1.522021e-05
3551,523877,166.0659,1.522007e-05
3552,526113,166.063,1.521981e-05
3553,457239,166.0623,1.521974e-05
3554,541352,166.0452,1.521818e-05
3555,284792,166.0307,1.521684e-05
3556,60573,166.0258,1.521639e-05
3557,311071,166.0242,1.521624e-05
3558,296858,166.0128,1.52152e-05
3559,475262,165.9977,1.521381e-05
3560,607019,165.9974,1.521379e-05
3561,63276,165.9664,1.521095e-05
3562,198023,165.9602,1.521038e-05
3563,325962,165.9516,1.52096e-05
3564,699491,165.9485,1.520931e-05
3565,312107,165.9429,1.52088e-05
3566,50698,165.9367,1.520823e-05
3567,823889,165.9348,1.520806e-05
3568,381412,165.9315,1.520775e-05
3569,690530,165.9203,1.520673e-05
3570,433612,165.9108,1.520585e-05
3571,46078,165.8997,1.520484e-05
3572,841103,165.8793,1.520297e-05
3573,777429,165.8751,1.520258e-05
3574,166383,165.8679,1.520192e-05
3575,592811,165.8672,1.520186e-05
3576,152174,165.8636,1.520153e-05
3577,519446,165.8636,1.520153e-05
3578,396520,165.8568,1.52009e-05
3579,201379,165.8549,1.520073e-05
3580,175759,165.8371,1.51991e-05
3581,800732,165.8226,1.519777e-05
3582,312523,165.8137,1.519695e-05
3583,709362,165.8118,1.519678e-05
3584,683202,165.8087,1.51965e-05
3585,346338,165.8002,1.519572e-05
3586,731295,165.7832,1.519416e-05
3587,849597,165.7799,1.519386e-05
3588,186928,165.7719,1.519313e-05
3589,723078,165.7718,1.519312e-05
3590,143028,165.766,1.519258e-05
3591,712678,165.7428,1.519045e-05
3592,142815,165.7371,1.518993e-05
3593,391599,165.7328,1.518954e-05
3594,486665,165.7286,1.518915e-05
3595,474089,165.7234,1.518868e-05
3596,560757,165.7214,1.51885e-05
3597,637343,165.7093,1.518738e-05
3598,409127,165.6996,1.51865e-05
3599,760724,165.6981,1.518636e-05
3600,182700,165.6867,1.518531e-05
3601,795104,165.683,1.518498e-05
3602,374986,165.6824,1.518492e-05
3603,777227,165.6752,1.518426e-05
3604,298451,165.6687,1.518366e-05
3605,858204,165.6575,1.518264e-05
3606,212001,165.6483,1.51818e-05
3607,51785,165.6466,1.518164e-05
3608,150280,165.644,1.51814e-05
3609,216535,165.642,1.518122e-05
3610,800592,165.6412,1.518115e-05
3611,330561,165.6397,1.518101e-05
3612,769489,165.6391,1.518095e-05
3613,406703,165.6382,1.518087e-05
3614,281915,165.6347,1.518055e-05
3615,516591,165.6331,1.51804e-05
3616,659955,165.6242,1.517958e-05
3617,484706,165.6235,1.517952e-05
3618,598246,165.6093,1.517822e-05
3619,489398,165.5676,1.51744e-05
3620,684548,165.5642,1.517409e-05
3621,570123,165.5597,1.517368e-05
3622,58336,165.5369,1.517159e-05
3623,262141,165.5337,1.517129e-05
3624,660983,165.5305,1.5171e-05
3625,370482,165.5284,1.517081e-05
3626,330637,165.5238,1.517038e-05
3627,137387,165.5186,1.516991e-05
3628,115485,165.5048,1.516865e-05
3629,497380,165.5016,1.516835e-05
3630,158677,165.4827,1.516662e-05
3631,712237,165.4669,1.516517e-05
3632,329423,165.4617,1.516469e-05
3633,427937,165.4596,1.51645e-05
3634,61403,165.4481,1.516345e-05
3635,403576,165.4457,1.516323e-05
3636,384197,165.437,1.516243e-05
3637,31915,165.4198,1.516086e-05
3638,150507,165.4046,1.515946e-05
3639,450719,165.4014,1.515916e-05
3640,762345,165.399,1.515895e-05
3641,647909,165.3916,1.515827e-05
3642,547176,165.3784,1.515706e-05
3643,185283,165.3711,1.515639e-05
3644,24762,165.3695,1.515624e-05
3645,601404,165.368,1.51561e-05
3646,528014,165.3629,1.515563e-05
3647,64798,165.3583,1.515522e-05
3648,119156,165.3519,1.515463e-05
3649,497862,165.3326,1.515286e-05
3650,765909,165.3214,1.515183e-05
3651,467731,165.3191,1.515162e-05
3652,142717,165.3071,1.515053e-05
3653,811802,165.3058,1.515041e-05
3654,126644,165.2989,1.514977e-05
3655,503206,165.2815,1.514818e-05
3656,268682,165.2701,1.514714e-05
3657,344515,165.2671,1.514685e-05
3658,145826,165.2649,1.514666e-05
3659,774956,165.2609,1.514629e-05
3660,728496,165.2404,1.514441e-05
3661,766057,165.2377,1.514416e-05
3662,613395,165.2263,1.514312e-05
3663,67657,165.2157,1.514215e-05
3664,276535,165.2124,1.514184e-05
3665,139859,165.2071,1.514136e-05
3666,543354,165.2009,1.514079e-05
3667,689450,165.1977,1.51405e-05
3668,715977,165.1963,1.514037e-05
3669,422859,165.1851,1.513934e-05
3670,265718,165.1806,1.513893e-05
3671,327536,165.1729,1.513823e-05
3672,632164,165.1699,1.513795e-05
3673,474517,165.1615,1.513718e-05
3674,638562,165.1461,1.513577e-05
3675,582972,165.1448,1.513565e-05
3676,729626,165.1419,1.513539e-05
3677,285155,165.1343,1.513469e-05
3678,639924,165.1217,1.513353e-05
3679,587897,165.1121,1.513265e-05
3680,504426,165.1082,1.513229e-05
3681,700864,165.1066,1.513215e-05
3682,591541,165.0979,1.513135e-05
3683,228721,165.0907,1.513069e-05
3684,835080,165.0886,1.51305e-05
3685,823044,165.0843,1.513011e-05
3686,352044,165.0772,1.512946e-05
3687,734577,165.069,1.51287e-05
3688,449137,165.0562,1.512753e-05
3689,765285,165.0303,1.512516e-05
3690,412698,165.0247,1.512464e-05
3691,569489,165.0245,1.512462e-05
3692,184522,165.022,1.512439e-05
3693,660743,165.0057,1.51229e-05
3694,216375,164.9989,1.512227e-05
3695,256921,164.9962,1.512203e-05
3696,545671,164.9954,1.512196e-05
3697,321110,164.9927,1.512171e-05
3698,765028,164.9859,1.512109e-05
3699,680814,164.985,1.5121e-05
3700,538322,164.9789,1.512044e-05
3701,297070,164.9782,1.512038e-05
3702,855654,164.9742,1.512001e-05
3703,69440,164.9732,1.511992e-05
3704,129122,164.9701,1.511964e-05
3705,838082,164.9665,1.51193e-05
3706,280033,164.9648,1.511915e-05
3707,236032,164.9621,1.511891e-05
3708,100186,164.95,1.51178e-05
3709,784128,164.9457,1.51174e-05
3710,202711,164.9393,1.511681e-05
3711,280884,164.9372,1.511663e-05
3712,504566,164.9371,1.511662e-05
3713,260490,164.9309,1.511604e-05
3714,310682,164.9307,1.511603e-05
3715,409832,164.9231,1.511533e-05
3716,702119,164.9133,1.511443e-05
3717,717729,164.9131,1.511442e-05
3718,498113,164.9129,1.511439e-05
3719,363815,164.9052,1.511369e-05
3720,485798,164.9047,1.511364e-05
3721,587027,164.9039,1.511357e-05
3722,288922,164.8874,1.511206e-05
3723,858224,164.8721,1.511066e-05
3724,376509,164.8702,1.511048e-05
3725,195347,164.866,1.51101e-05
3726,42358,164.8644,1.510995e-05
3727,210345,164.8468,1.510833e-05
3728,297139,164.8437,1.510805e-05
3729,617208,164.8422,1.510792e-05
3730,252222,164.8372,1.510746e-05
3731,430322,164.8326,1.510703e-05
3732,833505,164.8228,1.510613e-05
3733,393627,164.8205,1.510592e-05
3734,816090,164.8175,1.510566e-05
3735,198038,164.8172,1.510563e-05
3736,432685,164.8157,1.510548e-05
3737,379438,164.8139,1.510532e-05
3738,784055,164.812,1.510515e-05
3739,846282,164.81,1.510496e-05
3740,679639,164.8063,1.510462e-05
3741,139457,164.7991,1.510396e-05
3742,489055,164.7964,1.510372e-05
3743,434635,164.7814,1.510235e-05
3744,446068,164.7719,1.510147e-05
3745,840818,164.7635,1.51007e-05
3746,792561,164.7631,1.510066e-05
3747,203741,164.7545,1.509987e-05
3748,43498,164.754,1.509983e-05
3749,198648,164.7401,1.509856e-05
